77007,493547612
80273,539892711
77479,500257170
94622,736787109
76247,482819468
54472,208829505
57764,243465205
91963,702769259
64891,327620665
54963,213736593
74156,453198469
56845,233563285
68041,369113434
41279,101777109
75258,468739099
50075,168145925
77988,507394489
44893,126570243
92772,713414271
74430,457111789
50434,171234875
46839,141147987
69286,385840653
103337,838922858
63020,304643316
54275,206778208
45788,133067479
52593,190915493
103418,839825260
63091,305517576
52020,185728678
61925,291535160
52588,190818676
71432,414965465
78022,507768204
90234,679834436
79564,529707760
45072,127824945
47336,145202897
111169,913192788
75950,478665439
68866,380198696
97335,770929932
59585,263811514
54893,213044355
78927,520502579
62862,302623698
87816,646115295
52468,189669915
40000,93960252
54227,206399274
91957,702709684
73040,437583822
45788,133067479
60335,272748893
43465,116319985
114799,942005798
65164,331081619
57139,236647989
82978,578211405
89398,668127555
60639,276456724
92837,714391243
64990,328891105
75090,466501296
95733,751032319
52169,187055553
70918,407986874
73362,442062872
56918,234320733
63314,308082042
42536,109927107
40000,93960252
62493,298203658
103108,836655117
85359,611709348
76134,481226989
84969,606288905
46142,135796792
85606,615237543
68582,376331136
61471,286105952
52196,187257619
114645,940849375
49272,161136346
56567,230493822
73249,440371026
45487,130883000
70354,400256763
72772,433880929
51097,177136424
85008,606851865
77783,504609216
77262,497204007
59639,264460330
51204,178073023
76266,483032636
83468,584971262
39912,93436213
68780,379057637
67846,366345324
71511,416038343
56203,226713718
50271,169836099
78172,509696901
61576,287308974
57887,244760017
66378,346616740
40000,93960252
66053,342389619
55884,223443295
73319,441443841
63224,307033949
91786,700440337
65603,336658035
93227,719371291
57760,243392736
64570,323549741
55283,217267455
57842,244231231
52825,193060454
50265,169770576
79498,528609756
47630,147684708
92657,711850120
68791,379187582
50609,172769244
54870,212827757
72900,435609518
77861,505732007
81202,552858200
80711,546135200
58990,256817382
92062,704067451
65821,339407922
76940,492501011
45936,134231052
62808,301918691
59208,259380539
63334,308277060
60517,275062299
61890,291076652
51579,181496303
49758,165397751
62861,302619818
63703,312735648
100635,809582066
60512,274948528
44666,124811768
59762,265957375
51525,181022583
64599,323955739
66799,352312470
44700,125086797
59340,260907502
100987,813615463
59086,257981295
69854,393469648
69042,382452866
118161,965367434
71042,409648991
82153,566425820
63286,307789358
87150,636976665
70381,400619296
48380,153867785
52606,191034505
67268,358717726
46177,136051172
43699,117994732
76654,488223634
49479,162895159
57201,237371270
44220,121574706
65629,337033396
67108,356594382
75434,471234655
62023,292729355
44763,125523514
63506,310304648
73008,437172461
74783,462154967
60958,280278169
54993,214034938
62749,301214297
61202,283106016
58690,253604311
93498,722790690
75109,466703671
70929,408148724
47057,142896478
95677,750433030
42016,106519943
45748,132726245
57313,238520633
93186,718957962
66975,354745917
49613,164130596
104115,847016117
75543,472741139
66036,342137027
71550,416480417
40000,93960252
42318,108479697
51427,180237521
43952,119795888
64475,322371438
41570,103719061
64182,318714239
63167,306353286
82876,576716205
73876,449325757
95689,750549562
90446,682591453
91687,699029959
78518,514686304
68253,371846038
43343,115465072
51930,184770749
52565,190606155
40000,93960252
51560,181357636
62530,298684556
89281,666603157
55462,218992421
47335,145198789
51890,184475875
60373,273242208
48739,156709989
59078,257866432
62982,304134419
46987,142276301
88908,661418581
83457,584842954
67786,365556790
50989,176126113
62678,300449296
55781,222279149
67860,366460613
57241,237762398
62812,302018708
81788,561265458
62486,298121587
42851,112107875
69759,392116686
56427,229076498
40000,93960252
108653,890822583
58033,246281216
75439,471306036
42386,108986142
84275,596478412
53774,202200048
65109,330390929
66842,352859983
72582,431225061
48975,158654065
41550,103607511
47512,146722876
53177,196441349
72583,431239434
61088,281800785
72334,427553352
63586,311393947
89885,675004215
64223,319290657
50630,172948839
74526,458591103
125203,1002778606
65455,334853038
49792,165707147
57008,235324070
69745,391882550
61528,286775673
92251,706460566
76191,482016962
47562,147136267
65157,331020497
46366,137544481
102007,824967691
50923,175626888
88868,660848194
65563,336124389
64798,326493715
73626,445808267
92028,703620196
46851,141245156
68015,368803106
50223,169441554
46151,135870095
67767,365362499
42460,109509331
60453,274243733
100830,811745133
75403,470752814
40000,93960252
105984,865793663
90452,682621617
80294,540222125
106064,866574058
51457,180468787
58250,248749996
74628,460045369
55044,214555199
58659,253229235
98726,787351638
101105,815050427
63407,309133008
62464,297817116
40000,93960252
75713,475266420
116226,952458395
43139,114149209
61349,284746948
57457,240123061
65605,336723786
63031,304804455
67468,361429879
57591,241695319
62756,301292025
73091,438255483
41101,100700789
47275,144661384
58176,247910406
40000,93960252
62279,295679233
68228,371538641
80878,548502281
66040,342212590
67344,359710085
85788,617765880
47727,148355376
51265,178665515
70613,403769525
55643,220953994
55811,222639671
59257,259889602
82682,573952416
66011,341825820
68548,375885425
76426,485162977
52329,188439484
80666,545519013
114818,942151753
52691,191741800
92275,706851048
52076,186251307
52315,188283823
62700,300744677
64875,327317673
49709,165038164
67361,359983837
50267,169781854
40000,93960252
59212,259398437
76914,492108727
65455,334853038
47727,148355376
75015,465423125
52841,193232279
62811,301987748
58057,246560607
70505,402289841
112279,922309330
67262,358671647
95398,746955896
54032,204667504
74133,452909326
103889,844756991
63968,316170346
75863,477458462
93560,723549843
86090,622001558
59005,256980027
48851,157613275
64632,324283925
81814,561601202
54286,206929461
40000,93960252
73866,449211523
63814,314275172
53027,194935244
63004,304393748
85532,614197080
63290,307836074
53180,196468583
41267,101715739
74843,462985758
40000,93960252
59320,260669386
53874,203123324
65588,336464101
65048,329612570
64505,322699038
49277,161158605
56249,227252928
63973,316210334
44557,124050587
40000,93960252
39825,92916939
43299,115198518
47700,148176330
65558,336051483
40000,93960252
69586,389755933
85536,614203161
48418,154078846
61335,284522788
68296,372473670
52649,191413731
48863,157695506
100478,807730326
48507,154874935
54190,206069360
91658,698662794
79683,531313806
56799,233025265
61957,291944916
54640,210528040
42574,110212878
96173,756406972
44162,121202097
79329,526315827
60376,273284197
79454,528026449
50829,174747735
97873,777165539
108975,893845433
87605,643035352
39517,91204496
50274,169884544
53873,203119332
45320,129610021
47140,143629835
61367,285010244
65059,329847560
68261,371962484
75101,466615506
50970,175939930
75055,465996605
65700,337902569
54580,209957633
66257,345079183
83639,587331799
61722,289106845
93947,728657612
82631,573193609
60675,276803662
51260,178632524
46676,139883143
91871,701618710
40075,94362679
93214,719272897
64349,320756725
66913,353935131
56336,228179665
54138,205566017
68256,371915524
68133,370405451
79656,530922432
74419,457003872
57949,245325356
59507,262881068
75019,465481592
83639,587331799
62902,303136194
82449,570736471
55576,220174014
84610,601258832
43891,119373793
54494,209104260
40000,93960252
51279,178744009
49490,163003527
90141,678680126
65937,340850683
68013,368752829
50834,174795302
49833,166064493
54437,208432631
55211,216428146
48785,157104393
64637,324329655
56983,235042317
40000,93960252
40240,95418736
45723,132571072
40797,98655212
69530,389004102
101738,821952046
82312,568842432
51913,184629843
75790,476376957
65218,331807436
76282,483245802
45104,128046648
50463,171440817
81472,556792924
91204,692682733
70356,400267640
63611,311659071
57092,236172992
65632,337082892
47943,150192100
68661,377467565
68892,380485104
78177,509773433
70067,396319841
57440,239906714
71892,421360585
59055,257652292
82835,576223411
98472,784307266
65021,329228301
45212,128833166
50807,174567083
58269,248987457
62456,297744791
47017,142577567
44015,120300073
60639,276456724
71064,409947639
70495,402127927
62692,300633970
75791,476379475
44354,122412980
67120,356727513
61633,288079747
53902,203413371
91644,698512064
65767,338801679
52325,188398247
60491,274676142
62907,303182573
53608,200529447
109807,901102267
76330,483874522
80228,539276902
65997,341693083
49048,159298830
73123,438772715
69162,384096902
68224,371501252
39514,91192102
59251,259837831
76027,479722604
88782,659616345
51451,180374892
78724,517668303
53411,198728962
59900,267509151
71230,412164080
58416,250568664
100621,809435770
71393,414381381
67145,357118507
65987,341547537
63706,312770140
87570,642563981
61466,286054515
72427,428986632
44815,125849129
61256,283697795
43005,113147067
58746,254147610
58235,248586491
49076,159494352
55983,224508367
74131,452892226
50625,172883430
51488,180731782
72745,433464365
43456,116275299
116729,955776952
63155,306164185
94375,733753485
52687,191734523
59713,265343691
97263,769973567
67161,357333347
48757,156844161
76447,485385757
69811,392855378
66658,350417496
77742,503968813
75129,467003323
76103,480735441
59637,264434142
71735,419086088
50653,173159098
67703,364556611
56437,229191277
53149,196165229
45713,132513403
43110,113965047
55762,222093176
66776,352046933
74163,453339284
81722,560396794
63167,306353286
73303,441232234
74434,457143020
59730,265499030
77077,494534000
81578,558233349
52026,185810197
74710,461110207
82781,575405389
52414,189118990
69408,387439948
72422,428929947
93961,728851432
69510,388758425
51754,183095268
67578,362913388
62158,294247082
62364,296613739
64969,328597110
48842,157482268
40000,93960252
43812,118800155
74331,455671605
68786,379174777
59181,258996485
81666,559590619
77295,497551853
97716,775354566
71872,421048481
40000,93960252
43301,115200972
89334,667254481
97404,771745586
85907,619361648
40000,93960252
66891,353605261
61880,290959780
54458,208633502
87794,645779682
106378,869528709
64299,320225137
43137,114137927
44282,121977958
97450,772273956
58381,250173347
87586,642751954
66645,350240422
52852,193330599
79786,532739605
52768,192457717
79864,533965558
74476,457826126
51327,179219799
46394,137707134
60969,280426770
73475,443545363
52356,188639230
63074,305265114
51679,182431639
84802,603963228
68179,371027975
51734,182918100
57492,240505630
83601,586809261
60490,274669447
76029,479771948
64997,328968458
75542,472710955
56879,233870753
79097,522902625
44594,124314448
52637,191330874
55674,221262682
60437,274070850
57769,243523751
108555,889969203
47796,148909213
55398,218298766
87523,641926711
58049,246479677
81623,558921926
55098,215215710
68142,370588511
51581,181528348
43499,116538517
44778,125621122
116764,956070849
77634,502390242
48965,158575597
56728,232252226
59072,257828375
40000,93960252
58877,255497817
54450,208526833
70750,405675061
101415,818517403
49460,162687118
60319,272561055
61660,288321296
74743,461600491
42794,111738549
46465,138213819
58849,255185726
55205,216356131
89032,663100012
71013,409171928
68156,370778386
56202,226702063
54312,207185456
56849,233624401
57456,240117763
45012,127434136
87037,635353378
65147,330822344
44304,122089889
54538,209485396
64582,323681848
55884,223443295
56295,227711662
76986,493156224
49759,165412323
63458,309739102
53427,198953482
85293,610745881
67553,362488687
68517,375373806
64799,326530105
54390,207985686
65384,333935460
40000,93960252
69803,392652436
67555,362496619
59117,258321504
70959,408535037
63591,311423840
78561,515369986
53179,196455959
86814,632150911
101987,824770213
40000,93960252
67594,363071972
78139,509278604
92326,707571870
46921,141808284
43642,117551651
57864,244464845
48310,153303512
51129,177405245
62835,302316528
66254,344974224
46990,142331811
104891,854753155
49923,166782938
49782,165606273
64562,323475757
58725,253934992
82783,575455174
67776,365460511
79492,528539120
72666,432338945
64418,321641562
47574,147238729
80534,543679744
62052,293071800
40000,93960252
83374,583780816
69850,393427373
58850,255191654
68215,371427292
78882,519807587
83827,589911378
53672,201187185
99890,801067348
50989,176126113
74847,463008359
70818,406516758
88050,649395136
63803,314081304
50379,170786664
70969,408633244
64888,327540925
52385,188906303
66480,348042330
64313,320405015
69984,395161991
86885,633193473
67128,356851332
57671,242602107
65894,340335797
92263,706690841
103610,841793311
70385,400678333
63460,309772184
55946,224103551
67552,362484786
41622,104095409
48086,151493250
83656,587579089
47961,150352347
39919,93502663
63820,314367204
64073,317414063
52987,194566099
77130,495302762
47526,146794886
92907,715258063
58050,246486503
75885,477724623
58636,253000816
67366,360021804
52119,186638185
58529,251837005
72031,423375134
68816,379574099
88409,654503348
51882,184396438
72211,425970049
55733,221836591
96010,754367630
64347,320744018
56082,225456959
62689,300613420
53336,198106749
52760,192379857
64214,319201167
90990,689830676
53639,200834264
44378,122608168
87462,641158578
65382,333929909
69437,387732598
79468,528185666
76256,482908434
78462,513913124
90528,683702811
76952,492675133
56447,229323029
62912,303248442
69887,393826738
96981,766502840
61076,281655747
54653,210695487
111323,914484758
83808,589749139
46385,137636194
50630,172948839
69775,392347009
58428,250722591
60024,268925005
77367,498725437
93430,721934989
49362,161917773
53225,196864261
41134,100922830
53795,202430698
99340,794622263
64218,319222946
77831,505263808
55967,224321092
53630,200725652
43573,117157828
67904,367096236
49089,159620915
79136,523483768
71048,409721267
75639,474314711
54025,204634993
58715,253818908
57000,235206078
50194,169160946
85802,618045857
63779,313818393
63066,305197875
77365,498657086
66573,349288852
81683,559807415
47445,146100464
63060,305123514
79368,526857071
53082,195470973
54762,211795714
72231,426233091
67500,361856832
52496,189886300
45359,129859199
70809,406419869
57707,242949882
68973,381630338
105528,861275489
58260,248867518
64559,323447977
70892,407597440
73589,445335007
99236,793319223
64041,317046614
62838,302354178
59505,262850821
76524,486407202
66599,349627456
87937,647839511
78893,519954094
48691,156299212
102297,828309140
72858,435076224
43888,119361940
99280,793953773
59103,258185790
69439,387743308
73260,440594820
52999,194694652
56351,228373086
63977,316258572
64684,324946105
71011,409156930
59800,266319141
46065,135288858
114862,942519747
48078,151453149
65742,338492979
77354,498463757
65590,336485640
103204,837653053
59687,265081801
82955,577885023
64969,328597110
54315,207208319
84882,605083140
67353,359847382
62601,299432770
98745,787529212
39986,93870213
59534,263175763
86492,627735636
87155,637004325
78440,513634670
71037,409564578
66408,346947352
81955,563706747
103649,842134779
103386,839459367
93342,720797237
53128,195922889
66724,351322497
55526,219641652
58156,247693292
76502,486183553
80286,540104768
41735,104822252
41647,104239939
70574,403242892
59278,260161119
64470,322315400
64551,323367096
66577,349322950
82737,574845718
71664,418119582
47821,149134587
56453,229355184
52901,193802367
58281,249083452
89820,674035327
69460,388034571
57995,245844456
69167,384154650
78317,511761604
42268,108195695
89708,672392586
69341,386694189
54103,205238352
43457,116277420
53659,201054857
42291,108291761
78128,509179995
62590,299341536
78116,509028121
95283,745388244
97629,774330646
41704,104625462
42006,106462690
49503,163090432
84560,600537671
44833,126022698
52297,188161280
64865,327190234
76456,485522773
66585,349403080
99777,799896710
78534,514904416
80172,538509118
77470,500103445
84067,593452300
78288,511355372
75468,471646049
46220,136432283
60463,274365950
56798,233020408
76809,490436134
83747,588897033
51680,182433805
104209,848013699
60734,277501924
63535,310659361
50653,173159098
101774,822307970
82659,573663726
90698,686055608
55595,220434105
53696,201435386
98469,784284191
67358,359914514
54273,206769163
91690,699069316
72551,430758496
88453,655160187
75738,475621742
63543,310787661
107557,880532933
77932,506688524
84641,601685261
44710,125147946
44680,124911604
91408,695270036
72717,433043972
68789,379182313
51110,177240001
66033,342076455
88513,655948167
49535,163349793
74663,460568472
95420,747221393
59130,258447592
78991,521369832
91391,695065234
51119,177353332
91919,702146298
52226,187489625
63413,309180149
58626,252867307
80948,549444075
55485,219192599
109075,894624683
43908,119455405
64090,317624927
42264,108182641
59030,257277758
44336,122278425
130277,1023082328
88308,653115132
63531,310620221
53729,201776307
56658,231497456
84898,605251866
80291,540193914
86606,629266970
46934,141923121
83072,579561043
63744,313294577
74416,456977685
70809,406419869
78995,521395966
56027,224893838
63020,304643316
74172,453469262
46389,137671135
58633,252966237
60070,269460407
123916,997113205
57221,237533487
79090,522756785
62938,303670575
59102,258178649
59910,267606253
39945,93649303
59304,260470891
50252,169656034
58953,256360425
51628,181958389
40000,93960252
71086,410196935
54363,207650380
75365,470228858
96115,755691606
56063,225304467
110935,911153806
63670,312325633
50531,172087985
80696,545944020
50913,175546284
57616,242007825
59212,259398437
106984,875141340
62197,294749473
66987,354909239
41748,104902476
40000,93960252
50864,175036962
51512,180919935
95406,747092032
66373,346541925
62793,301759236
86385,626241990
53808,202592798
48999,158911008
90769,686934742
107754,882364979
63229,307079349
74720,461231183
74305,455314860
49827,166016677
45521,131060074
69926,394376737
71878,421117515
101748,822014856
89141,664679001
54323,207286178
59085,257948463
50423,171129262
61634,288083211
87910,647426809
71391,414350958
47801,148958662
58346,249786082
72964,436458120
65763,338688211
52161,186996365
65037,329409365
61822,290305981
73210,439975102
61335,284522788
56283,227606364
56897,234077760
62016,292672669
49384,162110087
56429,229095053
99629,798044082
72775,433892463
69994,395306345
90589,684580896
76055,480083532
63081,305392953
82774,575372702
58013,246051117
85923,619606209
109566,898899617
72021,423262997
62505,298319558
75957,478801790
77160,495745704
53399,198629887
56393,228799962
53538,199966619
65504,335437740
64414,321585054
73783,448123951
53877,203162469
79545,529432531
85110,608141937
82237,567665696
54438,208436100
50328,170387532
60130,270236939
40000,93960252
77276,497338510
64261,319748379
42956,112828825
71783,419886687
58141,247545221
44322,122170193
56047,225135530
50007,167538615
90519,683573217
65323,333195701
80624,544929306
51981,185310344
95350,746322060
42981,112955728
41005,99999687
42803,111800793
86822,632244020
55930,223952718
67045,355675587
70724,405387424
53518,199733490
60354,272967617
45806,133234586
48185,152346013
44671,124836180
53164,196311021
84086,593734840
68412,373931381
87381,640069328
41432,102797921
78457,513850124
58776,254455955
55916,223811144
45805,133226338
40000,93960252
44811,125820747
80736,546438958
43649,117631201
87677,644087339
63595,311491225
53993,204339143
91239,693067295
48773,156955617
44806,125761740
77364,498645149
47382,145599174
51491,180761817
80853,548125648
69458,387966104
62374,296721210
89075,663696364
56863,233765400
67122,356741129
52253,187786232
52181,187137609
43925,119601321
50508,171929541
49714,165108260
55473,219083193
82656,573626321
78988,521298181
61657,288285380
88152,650820227
46481,138329170
77047,494075029
46700,140102349
50600,172706620
97707,775283472
56928,234406280
47395,145683225
90704,686153389
80877,548464149
79796,532904145
62048,293040277
67987,368343415
57760,243392736
55214,216479390
61195,283032180
60733,277493902
65350,333543490
48639,155892835
60065,269402060
60133,270295558
56522,230082741
64287,320055609
58627,252899690
75111,466725233
59542,263312581
70526,402620184
99208,792976956
43554,116992202
64773,326090496
40000,93960252
59270,260040054
76963,492794915
51966,185150579
120405,978677369
61304,284210043
53999,204405385
46921,141808284
88724,658816945
49038,159231792
52913,193902243
47090,143221088
59079,257882604
54281,206846424
99583,797588958
86808,632025784
40000,93960252
85265,610338725
70092,396737499
54094,205189603
66766,351862299
42817,111891939
52091,186393635
68593,376466928
90980,689700484
53911,203580196
59135,258488532
46477,138315229
43809,118788175
84266,596344549
92324,707526047
61781,289781980
49811,165919328
56812,233200451
71082,410168921
53560,200144440
60290,272268620
50337,170470906
59497,262718530
65574,336300478
69827,393065425
88241,652113945
45927,134165192
76267,483065570
58049,246479677
55276,217163295
48808,157249870
61778,289771246
66733,351432335
87751,645249097
78015,507707117
58144,247560453
48782,157052416
47479,146447967
40000,93960252
50749,174060200
89854,674459183
76990,493252600
63495,310164823
76368,484409064
81419,556126191
71710,418772055
99392,795317024
72019,423211380
84191,595309596
106685,872313094
69259,385516085
63930,315711739
72503,430142717
106800,873441126
60553,275439633
44677,124902357
40000,93960252
63187,306574752
56821,233307709
57736,243187538
96086,755350388
56162,226212635
88747,659148133
69106,383373192
72895,435550100
88516,655993794
45099,127990686
54293,207020350
73786,448179380
80051,536704733
54946,213532012
69226,385000819
72279,426864107
60598,276020973
43332,115400144
52501,189954265
69859,393491675
81353,555192937
46132,135720390
52718,191987312
39721,92369476
48230,152668222
69456,387954854
83885,590804499
44026,120409391
51464,180537126
69675,390954170
66024,341964366
79895,534442609
82633,573207809
78140,509310188
63816,314309011
63166,306346501
63081,305392953
71401,414440126
71142,410974322
57111,236381258
60016,268825651
55526,219641652
42977,112949212
42788,111699425
82215,567406719
42751,111443092
71151,411107082
44202,121434938
100629,809500296
85340,611416384
66644,350222938
60056,269318273
59771,266048940
69363,386914041
66122,343322878
73942,450330544
70516,402456325
127895,1014061838
57181,237183520
72914,435779788
101060,814580099
43828,118930562
95205,744317611
63416,309196025
56313,227920083
74783,462154967
56022,224816654
78140,509310188
66944,354368851
50572,172414075
71364,414089063
64029,316855925
71689,418544534
87822,646183460
72328,427527634
61109,281992233
49387,162119305
52746,192263721
78166,509656157
56823,233337152
51855,184090460
54474,208890900
68198,371224896
50416,171097303
67081,356203251
50677,173437492
75564,473087257
68237,371641863
73502,443905151
47783,148820874
61842,290496532
79865,533975447
40000,93960252
48537,155121312
64678,324907455
70154,397534054
51929,184769739
61719,289099123
57926,245153329
60352,272950080
42162,107495251
56808,233140378
58511,251572715
74357,456061858
88436,654932616
75272,468934123
41773,105087125
50623,172874439
51248,178511529
57910,245003780
66210,344435630
53352,198244337
45101,128024058
67890,366934533
94636,736968024
67138,356965264
52975,194458468
40000,93960252
45225,128921055
113571,932705388
63300,307967445
49103,159764987
70233,398630035
49186,160422632
69977,395082280
51560,181357636
62088,293444106
59388,261516666
43142,114155468
66986,354891819
70687,404822941
53551,200078120
50712,173717677
61479,286155994
97361,771272650
53097,195558780
40000,93960252
65705,338011208
63878,315082534
64453,322103840
51404,179940864
52055,186049113
51142,177555231
60136,270351774
55311,217488513
79702,531496427
66223,344604271
73861,449174590
57535,241080140
83353,583410224
95252,744988102
89631,671203545
75066,466089168
84678,602225772
75629,474070195
63427,309378540
66390,346798825
70970,408645064
41978,106281855
98965,790232934
89095,663960870
84537,600227757
48339,153541145
55217,216488997
54884,212969253
43382,115731529
45749,132734651
42596,110355649
42922,112583611
50306,170195468
56448,229333887
74552,459005678
67453,361201467
58564,252156302
44510,123668067
77562,501467189
72903,435662295
57855,244367176
75842,477183397
71966,422442603
83156,580737515
78175,509738873
61744,289401807
112862,926956620
67426,360797396
47490,146512707
70756,405737469
44136,121035791
40000,93960252
71471,415529486
85737,616954693
69997,395310547
67769,365377268
48474,154591042
71197,411788072
70015,395534934
65459,334917641
73239,440270530
77305,497695091
90568,684292071
70857,407107025
73824,448626091
86916,633599237
40677,97974374
53717,201661786
41857,105526496
45923,134101361
90984,689756301
55135,215557384
